,timestamp,url,profile,domElements_median,domElements_mean,domElements_min,domElements_max,ttfb_median,ttfb_mean,ttfb_min,ttfb_max,loadEventEnd_median,loadEventEnd_mean,loadEventEnd_min,loadEventEnd_max,firstPaint_median,firstPaint_mean,firstPaint_min,firstPaint_max,fullyLoaded_median,fullyLoaded_mean,fullyLoaded_min,fullyLoaded_max,domComplete_median,domComplete_mean,domComplete_min,domComplete_max,throttleType,throttleparameter,httpVersion,lighthouse_performance,first-contentful-paint_score,first-contentful-paint_numericValue,largest-contentful-paint_score,largest-contentful-paint_numericValue,speed-index_score,speed-index_numericValue,total-blocking-time_score,total-blocking-time_numericValue,cumulative-layout-shift_score,cumulative-layout-shift_numericValue
0,2021-11-15T06:35:23+00:00,https://www.instagram.com/,3g,323,323,323,323,303,309,300,324,944,968,942,1019,383,381,363,396,2391,2421,2388,2485,943,967,941,1018,packetLoss,0.006,2,0.71,0.99,1172.141,0.01,10141.029,1,1956.174826,1,0,0.94,0.08203125
0,2021-11-15T07:09:04+00:00,https://www.vk.com/,3g,310,310,310,310,1293,2049,1222,3631,5580,6129,5308,7500,4549,5095,4308,6427,6319,6880,6173,8149,5551,6092,5280,7444,packetLoss,0.009,3,0.46,0,15714.1035,0,15864.1035,0.01,15714.1035,1,0,1,0
0,2021-11-15T06:59:55+00:00,https://www.facebook.com/,3g,258,258,258,258,258,311,257,418,787,795,749,848,566,558,482,625,2041,2063,1984,2164,781,788,742,840,packetLoss,0.009,3,0.79,0.29,3744.64,0.53,3894.64,0.85,3744.64,1,0,1,0.02756183624
0,2021-11-15T07:05:44+00:00,https://www.instagram.com/,3g,323,323,323,323,294,294,292,296,1096,1116,1071,1180,377,377,376,378,2558,2575,2527,2640,1094,1114,1070,1179,packetLoss,0.009,3,0.71,0.98,1286.133,0,10969.284,0.99,2293.94235,1,0,0.94,0.08203125
0,2021-11-15T05:53:20+00:00,https://www.vk.com/,3g,310,310,310,310,1047,1129,1046,1293,5309,5211,4892,5431,4189,4108,3841,4295,5908,5890,5596,6166,5280,5177,4848,5402,packetLoss,0.0015,3,0.46,0,15776.8435,0,15926.8435,0.01,15776.8435,1,0,1,0
0,2021-11-15T05:43:44+00:00,https://www.facebook.com/,3g,258,258,258,258,276,275,266,282,843,858,813,917,542,569,524,640,2023,2059,1999,2155,833,848,804,906,packetLoss,0.0015,3,0.79,0.29,3730.163,0.53,3880.163,0.85,3730.163,1,0,1,0.02756183624
0,2021-11-15T05:49:55+00:00,https://www.instagram.com/,3g,323,323,323,323,293,390,287,589,1379,1347,1100,1563,382,474,362,677,2834,2798,2552,3007,1378,1346,1099,1562,packetLoss,0.0015,3,0.71,0.99,1252.042,0.01,10226.15,0.99,2232.200916,1,0,0.94,0.08203125
0,2021-11-15T07:24:56+00:00,https://www.vk.com/,3g,310,310,310,310,1285,1213,1042,1311,5088,4983,4667,5193,4088,3962,3670,4127,5838,5705,5353,5924,5061,4947,4617,5163,packetLoss,0.0105,3,0.46,0,16216.16,0,16441.16,0.01,16216.16,1,0,1,0
0,2021-11-15T07:15:11+00:00,https://www.facebook.com/,3g,258,258,258,258,259,262,248,278,791,794,789,803,509,507,493,519,2006,2015,1998,2040,783,786,779,796,packetLoss,0.0105,3,0.79,0.29,3754.437,0.53,3904.437,0.85,3754.437,1,0,1,0
0,2021-11-15T07:21:25+00:00,https://www.instagram.com/,3g,323,323,323,323,315,404,314,582,1283,1304,1271,1359,387,481,387,670,2730,2756,2719,2819,1281,1303,1269,1358,packetLoss,0.0105,3,0.71,0.99,1250.863,0.01,10144.744,0.99,2270.869542,1,0,0.94,0.08203125
